"course_code_norm","year","hv","url"
"ME-202-1",2026,"V","https://www.uia.no/studier/emner/2026/var/me-202.html"
"SPA110-1",2026,"V","https://www.uia.no/studier/emner/2026/var/spa110.html"
"ERN207-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern207.html"
"ERN209-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern209.html"
"ERN210-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern210.html"
"SV-147-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-147.html"
"SV-148-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-148.html"
"TY-133-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ty-133.html"
"IS-215-1",2026,"V","https://www.uia.no/studier/emner/2026/var/is-215.html"
"KH-137-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-137.html"
"KH-138-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-138.html"
"KH-209-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-209.html"
"REL129-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel129.html"
"KH-210-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-210.html"
"MA-174-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-174.html"
"MA-172-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-172.html"
"MA-441-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-441.html"
"PED526-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped526.html"
"IDR413-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr413.html"
"IDR412-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr412.html"
"IDR411-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr411.html"
"EN-429-1",2025,"H","https://www.uia.no/studier/emner/2025/host/en-429.html"
"EN-430-1",2025,"H","https://www.uia.no/studier/emner/2025/host/en-430.html"
"IDR507-1",2025,"H","https://www.uia.no/studier/emner/2025/host/idr507.html"
"NO-405-1",2026,"V","https://www.uia.no/studier/emner/2026/var/no-405.html"
"NO-155-1",2026,"V","https://www.uia.no/studier/emner/2026/var/no-155.html"
"PRA1-202-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra1-202.html"
"PRA1-301-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra1-301.html"
"PRA1-302-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra1-302.html"
"NO-157-1",2026,"V","https://www.uia.no/studier/emner/2026/var/no-157.html"
"NO-217-1",2026,"V","https://www.uia.no/studier/emner/2026/var/no-217.html"
"REL127-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel127.html"
"KH-139-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-139.html"
"REL128-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel128.html"
"KH-140-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-140.html"
"KH-214-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-214.html"
"KH-215-1",2026,"V","https://www.uia.no/studier/emner/2026/var/kh-215.html"
"PED155-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped155.html"
"PED156-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ped156.html"
"EN-158-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-158.html"
"EN-159-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-159.html"
"NO-158-1",2026,"V","https://www.uia.no/studier/emner/2026/var/no-158.html"
"NO-159-1",2026,"V","https://www.uia.no/studier/emner/2026/var/no-159.html"
"PRA2-101-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra2-101.html"
"PRA2-102-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra2-102.html"
"PRA2-201-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra2-201.html"
"PRA2-202-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra2-202.html"
"REL120-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel120.html"
"REL125-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel125.html"
"REL126-1",2026,"V","https://www.uia.no/studier/emner/2026/var/rel126.html"
"PRA2-301-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra2-301.html"
"PRA2-302-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra2-302.html"
"IDR136-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr136.html"
"NAT116-1",2026,"V","https://www.uia.no/studier/emner/2026/var/nat116.html"
"MA-173-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-173.html"
"IDR137-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr137.html"
"NAT201-1",2026,"V","https://www.uia.no/studier/emner/2026/var/nat201.html"
"IDR208-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr208.html"
"NO-009-1",2026,"V","https://www.uia.no/studier/emner/2026/var/no-009.html"
"MA-219-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-219.html"
"EN-157-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-157.html"
"PRA1-102-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra1-102.html"
"NO-152-1",2026,"V","https://www.uia.no/studier/emner/2026/var/no-152.html"
"PRA1-201-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra1-201.html"
"MA-220-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-220.html"
"NAT111-1",2026,"V","https://www.uia.no/studier/emner/2026/var/nat111.html"
"EN-148-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-148.html"
"MA-167-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-167.html"
"TY-129-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ty-129.html"
"IDR134-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr134.html"
"EN-153-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-153.html"
"IDR135-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr135.html"
"NAT115-1",2026,"V","https://www.uia.no/studier/emner/2026/var/nat115.html"
"PRA044-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra044.html"
"EN-154-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-154.html"
"PRA045-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra045.html"
"NAT200-1",2026,"V","https://www.uia.no/studier/emner/2026/var/nat200.html"
"EN-155-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-155.html"
"EN-156-1",2026,"V","https://www.uia.no/studier/emner/2026/var/en-156.html"
"MA-189-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-189.html"
"MA-190-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ma-190.html"
"PRA1-101-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra1-101.html"
"IDR140-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr140.html"
"PRA046-1",2026,"V","https://www.uia.no/studier/emner/2026/var/pra046.html"
"IDR207-1",2026,"V","https://www.uia.no/studier/emner/2026/var/idr207.html"
"HI-131-1",2026,"V","https://www.uia.no/studier/emner/2026/var/hi-131.html"
"SV-305-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-305.html"
"SV-215-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-215.html"
"SV-216-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-216.html"
"FR-130-1",2026,"V","https://www.uia.no/studier/emner/2026/var/fr-130.html"
"ERN208-1",2026,"V","https://www.uia.no/studier/emner/2026/var/ern208.html"
"MU-156-1",2026,"V","https://www.uia.no/studier/emner/2026/var/mu-156.html"
"SV-144-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-144.html"
"SV-158-1",2026,"V","https://www.uia.no/studier/emner/2026/var/sv-158.html"
"FR-126-1",2026,"V","https://www.uia.no/studier/emner/2026/var/fr-126.html"
"MA-457-1",2025,"H","https://www.uia.no/studier/emner/2025/host/ma-457.html"
"NO-156-1",2025,"H","https://www.uia.no/studier/emner/2025/host/no-156.html"
"NAT114-1",2025,"H","https://www.uia.no/studier/emner/2025/host/nat114.html"
"NO-502-1",2026,"V","https://www.uia.no/studier/emner/2026/var/no-502.html"
"NAT119-1",2025,"H","https://www.uia.no/studier/emner/2025/host/nat119.html"
"NO-170-1",2025,"H","https://www.uia.no/studier/emner/2025/host/no-170.html"
