"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1"
"uit","LER-3300-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3300",200,TRUE,935181,"9a3330ab4ab8d1a9ad667af798f650066041bf90"
"uit","LER-3251-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3251",200,TRUE,936763,"c65cbd7c1b746dae652717fb424630ca6af898d2"
"uit","LER-3250-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3250",200,TRUE,934986,"9cc890be278fdf451cd57a3b776481147cc0196f"
"uit","LER-3610-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3610",200,TRUE,938711,"083a8d960a49866dcbc0cdb63932b4ce8ac25b44"
"uit","LER-3510-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3510",200,TRUE,938773,"9993c1b0911c52d66862a938ffe438aeeb2fca7a"
"uit","LER-3500-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-3500",200,TRUE,938870,"f024317378127f8ada9f5ee3ac61a2fe7c007342"
"uit","LRU-3901F-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LRU-3901F",200,TRUE,927845,"34c1a0a354d2e4b9f12e9f2aba9c28810b5b6950"
"uit","LRU-3904-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LRU-3904",200,TRUE,927965,"d30391739b8d0559293fa07e153bc0f1d317988e"
"uit","LRU-3902-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LRU-3902",200,TRUE,927652,"3d7371a743b9fef530e0f5601df65eb1401351a8"
"uit","MAT-3907-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/MAT-3907",200,TRUE,937051,"5b33293e17b53d160fc60dbedf0a4b481713bfb3"
"uit","LRU-3909-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LRU-3909",200,TRUE,926718,"03fffbc63e69a999ee781ec0fc7fb22c674189b1"
"uit","LER-1062-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1062",200,TRUE,936462,"9d520a893173cf1573f4a95f2396eab9baf282d7"
"uit","LER-1060-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1060",200,TRUE,936862,"e900b5a635dd4870d3bf631681db15f1ca37910c"
"uit","LER-1051-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1051",200,TRUE,937092,"3985630055aad82709869cff13da76267b7c8d54"
"uit","LER-1050-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1050",200,TRUE,938043,"bdffa3f62d8f4d201505196dd2301607cb36ee4b"
"uit","LER-1151-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1151",200,TRUE,937547,"28f982daf0682d500f07c9659604b6bc34f8b447"
"uit","LER-1121-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1121",200,TRUE,936271,"adcb9c1fbb7ec7b6ea1dfba504eccaf63243f37b"
"uit","LER-1203-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1203",200,TRUE,938519,"c0ce8bb484c592b2b5e4da50e81c2bf9b0d7ff3d"
"uit","LER-1201-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1201",200,TRUE,940719,"367e73ac1b360ecbac7ca67c6054b789d84d80a2"
"uit","LER-1153-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1153",200,TRUE,939758,"8b70e1588febc79529f14a043b236cc2b1a109d9"
"uit","LER-1301-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1301",200,TRUE,936070,"8d313ab441b859f3eafe505f9aae5a490e974d45"
"uit","LER-1253-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1253",200,TRUE,935795,"4bd47ca4d6d533b77ede33933cd585b55e89e47d"
"uit","LER-1251-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1251",200,TRUE,938774,"379e20f652e1ec89702b4825cd95869fed08c64a"
"uit","RUS-2981-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/RUS-2981",200,TRUE,933300,"b97c7ed7550ae6bba147d2a2555e4665d8afc868"
"uit","LER-1204-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1204",200,TRUE,938468,"1e5ef328a54ef5bc3c59fd6b05c2ee99c10a1f3b"
"uit","LER-1221-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1221",200,TRUE,937148,"af255c38b3158e416f43b9fa6cfac92bb095e9c2"
"uit","LER-1321-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1321",200,TRUE,935108,"43c3f76c116dffc1519555230ef28f7a2e716116"
"uit","LER-1303-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1303",200,TRUE,937050,"23c5aadeafdc071e8aafcd3f06e0c48d73cb848f"
"uit","LER-1323-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1323",200,TRUE,937114,"6233fb9c769d41ff8519d20df2aae77bc8660665"
"uit","LER-1304-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1304",200,TRUE,937366,"2dc65d569ef1da2da145c5c41be854248558ca46"
"uit","LER-1302-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1302",200,TRUE,935741,"b058fbee3d186ee5d5ddda788c065f18beeef44b"
"uit","LER-1262-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1262",200,TRUE,934810,"12dd32506acbae6eaad1a6a346092d39ed536a61"
"uit","LER-1254-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1254",200,TRUE,939185,"c161d4d0ca112d37a90e0ed1429bd9ec602220fa"
"uit","LER-1252-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1252",200,TRUE,935037,"2a969f141e1c583de72378da0ba2f557a22b28dc"
"uit","LER-1621-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1621",200,TRUE,935256,"2b64e2e710080340883c7ea0513266e5c6f6474b"
"uit","LER-1554-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1554",200,TRUE,935381,"9265045986b26fffe62eb43552a17f0298ef5ee4"
"uit","LER-1552-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1552",200,TRUE,933450,"652ff3c4b6706c8d1b4b885c4167bc5a1b30c81f"
"uit","LER-1602-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1602",200,TRUE,939378,"221f46a6c416fa9a049db44947600b6662579bec"
"uit","LER-1601-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1601",200,TRUE,937093,"e00efc3db45532c123feb578cb1c721afcda1c74"
"uit","LER-1514-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1514",200,TRUE,932748,"ebf9b445f7da0fc0f60d8fec64db2162ca806c2b"
"uit","LER-1503-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1503",200,TRUE,935492,"f262199520bdd51e8bcdb537c74a1d39d02e268e"
"uit","LER-1501-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1501",200,TRUE,933390,"4a8aed6cdbb98c37f826efe519a43e0ce7b638aa"
"uit","LER-1504-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1504",200,TRUE,936472,"daa05de29cf20c8cd7f31b3215242ec933fdce4b"
"uit","RUS-2980-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/RUS-2980",200,TRUE,934005,"f31a86e33f1d4c7318411cba5f35e80556e149a1"
"uit","LER-1502-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1502",200,TRUE,936415,"d0a36187d9d94dbf9c19d9273f118bde63946cbf"
"uit","LER-1454-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1454",200,TRUE,937185,"e4911ee84b78e49713e160707cc50159c8daed61"
"uit","LER-1451-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1451",200,TRUE,930286,"65503378db8f3c7ae0ee74bf31666268665aa7a1"
"uit","LER-1403-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1403",200,TRUE,938029,"5e62b1c051f00b56d6d45e9dac632ef7605c7202"
"uit","LER-1401-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1401",200,TRUE,941761,"9e28a1968370381563e4da48f99821220dcc71e9"
"uit","LER-1353-1",NA,NA,"https://uit.no/utdanning/aktivt/emne/LER-1353",200,TRUE,935767,"7fa125a646c4002dd3fc6e91c1f6f92ed52c2be6"
