"course_code_norm","year","hv","url"
"M5GPE1100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GPE1100/2025/H%C3%98ST"
"M5GP3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GP3100/2025/H%C3%98ST"
"M5GP2000-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GP2000/2025/H%C3%98ST"
"M5GP1000-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GP1000/2025/H%C3%98ST"
"M5GNO3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GNO3100/2025/H%C3%98ST"
"M5GNO2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GNO2100/2025/H%C3%98ST"
"M5GNO1300-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GNO1300/2025/H%C3%98ST"
"M5GNO1200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GNO1200/2025/H%C3%98ST"
"M5GNO1100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GNO1100/2025/H%C3%98ST"
"M5GNA3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GNA3100/2025/H%C3%98ST"
"M5GSF3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GSF3100/2025/H%C3%98ST"
"M5GSF2110-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GSF2110/2025/H%C3%98ST"
"M5GRL3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GRL3100/2025/H%C3%98ST"
"M5GRL2200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GRL2200/2025/H%C3%98ST"
"M1KP1400-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP1400/2025/H%C3%98ST"
"M1KP1300-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP1300/2025/H%C3%98ST"
"M1KP1200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP1200/2025/H%C3%98ST"
"M1KP1100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP1100/2025/H%C3%98ST"
"M1KP2001-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP2001/2025/H%C3%98ST"
"M1KP2200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP2200/2025/H%C3%98ST"
"M1KP2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP2100/2025/H%C3%98ST"
"M5GMT1300-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMT1300/2025/H%C3%98ST"
"M5GMT1200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMT1200/2025/H%C3%98ST"
"M5GMT1100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMT1100/2025/H%C3%98ST"
"M5GKP3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GKP3100/2025/H%C3%98ST"
"M5GKP2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GKP2100/2025/H%C3%98ST"
"M5GNA2200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GNA2200/2025/H%C3%98ST"
"M5GNA2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GNA2100/2025/H%C3%98ST"
"M5GMU3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMU3100/2025/H%C3%98ST"
"M5GMU2200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMU2200/2025/H%C3%98ST"
"M5GMU2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMU2100/2025/H%C3%98ST"
"M5GMT3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMT3100/2025/H%C3%98ST"
"M5GMT2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M5GMT2100/2025/H%C3%98ST"
"M1GMT2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GMT2100/2025/H%C3%98ST"
"MGMH2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGMH2100/2025/H%C3%98ST"
"M1GMT1200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GMT1200/2025/H%C3%98ST"
"M1GMT1100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GMT1100/2025/H%C3%98ST"
"M1GKP3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GKP3100/2025/H%C3%98ST"
"MGKH3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGKH3100/2025/H%C3%98ST"
"M1GKP2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GKP2100/2025/H%C3%98ST"
"MGKH2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGKH2100/2025/H%C3%98ST"
"MGPE3200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGPE3200/2025/H%C3%98ST"
"MGPE3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGPE3100/2025/H%C3%98ST"
"M1GNO3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GNO3100/2025/H%C3%98ST"
"M1GNO2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GNO2100/2025/H%C3%98ST"
"M1GNO1200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GNO1200/2025/H%C3%98ST"
"MGNT3200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGNT3200/2025/H%C3%98ST"
"MGNT3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/MGNT3100/2025/H%C3%98ST"
"M1GNO1100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GNO1100/2025/H%C3%98ST"
"M1GNA3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GNA3100/2025/H%C3%98ST"
"M1GNA2200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GNA2200/2025/H%C3%98ST"
"M1GNA2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GNA2100/2025/H%C3%98ST"
"M1GMU3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GMU3100/2025/H%C3%98ST"
"M1GMU2200-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GMU2200/2025/H%C3%98ST"
"M1GMU2100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GMU2100/2025/H%C3%98ST"
"M1KP1000-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1KP1000/2025/H%C3%98ST"
"M1GSP3000-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GSP3000/2025/H%C3%98ST"
"M1GSF3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GSF3100/2025/H%C3%98ST"
"M1GSF2110-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GSF2110/2025/H%C3%98ST"
"M1GRL3100-1",2025,"H","https://student.oslomet.no/studier/-/studieinfo/emne/M1GRL3100/2025/H%C3%98ST"
