"institution_short","course_code_norm","year","hv","url","status","ok","bytes","sha1","course_name_no","fulltext"
"hvl","MGUSA201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUSA201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUSA202-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUSA202",NA,FALSE,NA,NA,NA,NA
"hvl","MGUSA231-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUSA231",NA,FALSE,NA,NA,NA,NA
"hvl","MGBPE201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGBPE201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUKH101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUKH101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUKH131-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUKH131",NA,FALSE,NA,NA,NA,NA
"hvl","MGUKH201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUKH201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUKH231-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUKH231",NA,FALSE,NA,NA,NA,NA
"hvl","MGUKH301-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUKH301",NA,FALSE,NA,NA,NA,NA
"hvl","MGUKH401-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUKH401",NA,FALSE,NA,NA,NA,NA
"hvl","MGUKR101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUKR101",NA,FALSE,NA,NA,NA,NA
"hvl","MGUKR131-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUKR131",NA,FALSE,NA,NA,NA,NA
"hvl","MGUKR201-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUKR201",NA,FALSE,NA,NA,NA,NA
"hvl","MGUPR101-1",NA,NA,"https://www.hvl.no/studier/studieprogram/emne/MGUPR101",NA,FALSE,NA,NA,NA,NA
